#t	axis[AU]
0.000000000	nan		nan
6.283185e+03	29.875760	29.995520
6.283185e+04	30.031683	30.152895
6.283185e+05	31.501665	31.636204
6.283185e+06	39.056289	39.253411
6.283185e+07	40.484663	40.699190
1.256637e+08	40.014577	40.234984
