#t	axis[AU]
0.0000000000	nan		nan
6.283185e+03	24.177220	24.117445
6.283185e+04	24.287261	24.226734
6.283185e+05	25.319052	25.251320	
6.283185e+06	30.468861	30.363353
6.283185e+07	31.440079	31.325559
1.256637e+08	31.148387	31.034937
