#t	axis[AU]
0.0000000000	nan		nan
6.283185e+03	26.614808	26.374828
6.283185e+04	26.733226	26.498915
6.283185e+05	27.850541	27.663169
6.283185e+06	33.582696	33.499000
6.283185e+07	34.688689	34.611686
1.256637e+08	34.381615	34.304195
