#t	axis[AU]
0.0000000000	nan		nan
6.283185e+03	26.253585	39.442524
6.283185e+04	26.373379	39.618620
6.283185e+05	27.490110	41.270930	
6.283185e+06	32.924974	49.567502
6.283185e+07	33.942335	51.239448
1.256637e+08	33.644137	50.913657
