30.150000	0
30.450000	0
30.750000	0
31.050000	0
31.350000	0
31.650000	0
31.950000	0
32.250000	0
32.550000	0
32.850000	0
33.150000	0
33.450000	0
33.750000	0
34.050000	3
34.350000	5
34.650000	1
34.950000	0
35.250000	0
35.550000	6
35.850000	12
36.150000	1
36.450000	0
36.750000	0
37.050000	2
37.350000	0
37.650000	1
37.950000	0
38.250000	1
38.550000	8
38.850000	11
39.150000	3
39.450000	0
39.750000	0
40.050000	1
40.350000	6
40.650000	0
40.950000	0
41.250000	1
41.550000	1
41.850000	0
42.150000	0
42.450000	0
42.750000	2
43.050000	1
43.350000	0
43.650000	1
43.950000	0
44.250000	4
44.550000	10
44.850000	14
45.150000	19
45.450000	15
45.750000	18
46.050000	11
46.350000	4
46.650000	1
46.950000	2
47.250000	0
47.550000	3
47.850000	7
48.150000	17
48.450000	21
48.750000	14
49.050000	20
49.350000	10
49.650000	13
49.950000	20
50.250000	10
50.550000	10
50.850000	13
51.150000	11
51.450000	7
51.750000	14
52.050000	3
52.350000	3
52.650000	2
52.950000	1
53.250000	0
53.550000	0
53.850000	0
54.150000	0
54.450000	0
54.750000	0
55.050000	0
55.350000	0
55.650000	1
55.950000	1
56.250000	0
56.550000	1
56.850000	0
57.150000	0
57.450000	0
57.750000	0
58.050000	0
58.350000	0
58.650000	0
58.950000	0
59.250000	0
59.550000	0
59.850000	0
60.150000	0
60.450000	0
60.750000	0
61.050000	0
61.350000	0
61.650000	0
61.950000	0
62.250000	0
62.550000	0
62.850000	0
63.150000	1
63.450000	0
63.750000	0
64.050000	0
64.350000	0
64.650000	0
64.950000	0
65.250000	0
65.550000	0
65.850000	0
66.150000	0
66.450000	0
66.750000	0
67.050000	0
67.350000	0
67.650000	0
67.950000	0
68.250000	0
68.550000	0
68.850000	0
69.150000	0
69.450000	0
69.750000	0
70.050000	0
sumtotal=368
